,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
0,23,15,9,15,17.0,15.0,554.0,146.0,218.0,23.0,3.0,5.0,8.0,17.0,2.0,362.0,116.0,149.0,10.0,16.0,5.0,11.0,3.0,14.0,328.0,149.0,120.0,16.0,12.0,8.0,13.0,12.0,14.0,490.0,123.0,138.0,21.0,7.0,7.0,9.0,7.0,2.0,319.0,75.0,177.0,9.0,15.0,7.0,8.0,10.0,5.0,284.0,102.0,210.0,16.0,12.0,11.0,5.0,14.0,8.0,277.0,128.0,145.0,19.0,17.0,0.0,16.0,7.0,8.0,205.0,86.0,148.0,23.0,8.0,16.0,8.0,13.0,16.0,337.0,115.0,167.0,20.0,11.0,7.0,8.0,14.0,13.0,255.0,129.0,104.0,53873.34769538499
0,16,5,9,14,0.0,11.0,32.0,53.0,4.0,14.0,1.0,9.0,14.0,18.0,9.0,559.0,175.0,42.0,27.0,17.0,1.0,17.0,2.0,15.0,325.0,184.0,90.0,25.0,12.0,8.0,4.0,11.0,13.0,281.0,45.0,146.0,3.0,19.0,2.0,11.0,4.0,1.0,57.0,199.0,114.0,21.0,3.0,8.0,9.0,18.0,11.0,512.0,128.0,143.0,9.0,18.0,17.0,16.0,12.0,6.0,482.0,139.0,215.0,14.0,14.0,12.0,7.0,11.0,4.0,100.0,75.0,285.0,14.0,18.0,17.0,11.0,4.0,3.0,233.0,80.0,188.0,14.0,11.0,9.0,20.0,11.0,13.0,225.0,77.0,16.0,38727.47125229445
0,11,6,11,8,0.0,13.0,428.0,52.0,24.0,15.0,3.0,17.0,2.0,13.0,2.0,255.0,52.0,250.0,9.0,16.0,15.0,10.0,1.0,14.0,472.0,128.0,13.0,7.0,7.0,4.0,5.0,11.0,6.0,533.0,79.0,162.0,29.0,12.0,11.0,14.0,9.0,4.0,476.0,137.0,69.0,16.0,3.0,8.0,3.0,10.0,6.0,315.0,20.0,139.0,18.0,17.0,8.0,4.0,19.0,14.0,476.0,129.0,134.0,19.0,8.0,10.0,5.0,7.0,7.0,408.0,105.0,152.0,21.0,12.0,5.0,5.0,10.0,14.0,252.0,120.0,268.0,18.0,9.0,14.0,7.0,11.0,13.0,184.0,76.0,124.0,50465.93350371882
0,16,5,14,20,17.0,10.0,526.0,62.0,219.0,26.0,1.0,13.0,18.0,17.0,11.0,179.0,17.0,165.0,11.0,17.0,5.0,12.0,9.0,5.0,413.0,156.0,249.0,27.0,4.0,8.0,1.0,17.0,10.0,451.0,147.0,213.0,4.0,20.0,9.0,10.0,9.0,19.0,319.0,186.0,208.0,12.0,17.0,2.0,7.0,16.0,2.0,68.0,102.0,47.0,3.0,13.0,12.0,4.0,14.0,1.0,214.0,104.0,80.0,26.0,6.0,9.0,20.0,11.0,8.0,17.0,73.0,238.0,8.0,6.0,6.0,8.0,6.0,18.0,379.0,94.0,125.0,1.0,0.0,10.0,9.0,19.0,16.0,65.0,152.0,52.0,41718.82287471421
0,23,5,13,13,17.0,15.0,529.0,65.0,216.0,23.0,2.0,8.0,9.0,8.0,15.0,293.0,136.0,216.0,17.0,19.0,5.0,8.0,3.0,17.0,328.0,90.0,125.0,25.0,5.0,11.0,12.0,13.0,13.0,491.0,79.0,138.0,20.0,11.0,8.0,9.0,8.0,7.0,385.0,93.0,143.0,14.0,5.0,20.0,1.0,16.0,19.0,440.0,55.0,183.0,16.0,4.0,14.0,13.0,17.0,10.0,254.0,146.0,3.0,19.0,17.0,2.0,11.0,20.0,10.0,212.0,77.0,123.0,3.0,5.0,9.0,4.0,14.0,9.0,352.0,75.0,237.0,22.0,14.0,7.0,15.0,16.0,5.0,266.0,102.0,203.0,52568.68446631867
0,15,20,20,6,17.0,16.0,533.0,159.0,69.0,20.0,2.0,9.0,16.0,2.0,17.0,222.0,16.0,156.0,15.0,5.0,12.0,19.0,3.0,0.0,143.0,156.0,92.0,19.0,3.0,1.0,12.0,7.0,7.0,341.0,151.0,245.0,6.0,6.0,3.0,5.0,9.0,12.0,156.0,136.0,2.0,7.0,12.0,15.0,16.0,11.0,12.0,180.0,84.0,118.0,1.0,3.0,8.0,12.0,0.0,14.0,519.0,194.0,283.0,30.0,11.0,7.0,18.0,10.0,3.0,122.0,101.0,166.0,16.0,4.0,7.0,9.0,0.0,13.0,442.0,12.0,233.0,22.0,3.0,1.0,0.0,17.0,3.0,494.0,141.0,263.0,53290.85253393401
0,13,20,14,7,19.0,16.0,1.0,122.0,294.0,20.0,8.0,9.0,4.0,10.0,2.0,315.0,16.0,201.0,15.0,5.0,2.0,19.0,15.0,15.0,183.0,58.0,100.0,19.0,3.0,2.0,3.0,7.0,7.0,341.0,85.0,245.0,10.0,16.0,3.0,3.0,5.0,12.0,479.0,136.0,195.0,7.0,12.0,16.0,15.0,19.0,15.0,518.0,116.0,118.0,1.0,3.0,11.0,1.0,6.0,9.0,9.0,59.0,29.0,8.0,4.0,7.0,9.0,20.0,9.0,1.0,101.0,166.0,13.0,4.0,7.0,19.0,13.0,12.0,585.0,12.0,206.0,22.0,5.0,2.0,8.0,17.0,20.0,7.0,61.0,171.0,732523.405827364
0,27,19,6,4,16.0,2.0,325.0,161.0,253.0,17.0,4.0,18.0,7.0,9.0,15.0,354.0,174.0,189.0,27.0,5.0,6.0,6.0,3.0,14.0,572.0,131.0,105.0,19.0,20.0,6.0,20.0,20.0,8.0,592.0,95.0,82.0,9.0,9.0,20.0,15.0,10.0,9.0,572.0,37.0,147.0,10.0,11.0,12.0,13.0,17.0,5.0,328.0,130.0,255.0,22.0,15.0,7.0,19.0,1.0,14.0,315.0,38.0,17.0,7.0,14.0,14.0,7.0,9.0,15.0,337.0,35.0,107.0,28.0,6.0,20.0,10.0,3.0,1.0,406.0,77.0,154.0,17.0,18.0,17.0,7.0,7.0,15.0,490.0,141.0,293.0,48511.97465299156
0,25,13,5,4,14.0,15.0,483.0,159.0,63.0,15.0,7.0,14.0,13.0,17.0,18.0,343.0,164.0,66.0,21.0,16.0,16.0,8.0,4.0,10.0,239.0,84.0,103.0,17.0,11.0,8.0,19.0,19.0,12.0,361.0,86.0,92.0,8.0,12.0,10.0,15.0,12.0,15.0,358.0,150.0,170.0,28.0,9.0,9.0,3.0,16.0,2.0,188.0,39.0,153.0,23.0,15.0,8.0,9.0,1.0,13.0,264.0,82.0,256.0,10.0,11.0,14.0,18.0,6.0,12.0,106.0,162.0,109.0,14.0,4.0,14.0,20.0,16.0,1.0,462.0,80.0,74.0,20.0,6.0,14.0,0.0,15.0,14.0,592.0,158.0,142.0,53648.23746531267
0,7,7,19,4,1.0,0.0,503.0,135.0,177.0,2.0,10.0,20.0,17.0,3.0,8.0,242.0,140.0,66.0,14.0,5.0,12.0,20.0,7.0,15.0,576.0,101.0,127.0,8.0,11.0,11.0,5.0,1.0,9.0,110.0,163.0,136.0,4.0,18.0,4.0,15.0,20.0,1.0,109.0,117.0,194.0,15.0,18.0,2.0,18.0,13.0,12.0,152.0,22.0,70.0,23.0,15.0,19.0,3.0,1.0,0.0,541.0,52.0,221.0,13.0,8.0,15.0,18.0,3.0,5.0,306.0,194.0,278.0,5.0,14.0,19.0,6.0,12.0,20.0,527.0,122.0,147.0,0.0,12.0,11.0,8.0,13.0,8.0,250.0,141.0,285.0,52785.13353746238
0,27,10,5,11,5.0,0.0,408.0,98.0,74.0,13.0,20.0,19.0,10.0,9.0,7.0,291.0,100.0,201.0,14.0,12.0,19.0,18.0,6.0,14.0,428.0,101.0,139.0,20.0,6.0,5.0,6.0,17.0,16.0,480.0,21.0,92.0,12.0,10.0,19.0,7.0,17.0,15.0,101.0,107.0,226.0,0.0,14.0,6.0,5.0,12.0,0.0,195.0,10.0,131.0,21.0,12.0,2.0,16.0,3.0,13.0,473.0,65.0,18.0,14.0,10.0,15.0,17.0,9.0,8.0,344.0,66.0,106.0,16.0,6.0,19.0,18.0,16.0,1.0,336.0,115.0,84.0,19.0,3.0,13.0,4.0,8.0,14.0,153.0,140.0,125.0,49490.14186347599
0,15,20,18,4,17.0,20.0,2.0,186.0,72.0,20.0,19.0,4.0,9.0,9.0,17.0,362.0,86.0,221.0,25.0,2.0,14.0,19.0,3.0,12.0,352.0,156.0,125.0,19.0,3.0,8.0,12.0,6.0,4.0,197.0,21.0,151.0,29.0,9.0,8.0,19.0,7.0,12.0,319.0,137.0,120.0,9.0,14.0,11.0,4.0,18.0,10.0,518.0,180.0,283.0,14.0,3.0,12.0,18.0,17.0,3.0,519.0,49.0,184.0,14.0,17.0,7.0,20.0,20.0,8.0,122.0,81.0,235.0,21.0,4.0,20.0,9.0,14.0,18.0,454.0,12.0,206.0,21.0,3.0,13.0,8.0,14.0,3.0,45.0,142.0,297.0,644211.8863553026
0,23,5,14,6,18.0,15.0,435.0,97.0,69.0,8.0,2.0,11.0,10.0,15.0,13.0,85.0,103.0,159.0,15.0,8.0,2.0,15.0,1.0,3.0,202.0,156.0,101.0,25.0,5.0,11.0,14.0,7.0,9.0,458.0,85.0,138.0,22.0,10.0,3.0,3.0,6.0,1.0,16.0,136.0,118.0,7.0,13.0,7.0,2.0,19.0,3.0,440.0,84.0,118.0,16.0,18.0,11.0,4.0,12.0,14.0,460.0,194.0,29.0,17.0,13.0,3.0,20.0,14.0,13.0,205.0,101.0,163.0,16.0,6.0,7.0,8.0,13.0,15.0,436.0,75.0,203.0,21.0,3.0,14.0,8.0,15.0,8.0,264.0,72.0,104.0,44617.38966963743
0,23,11,6,16,0.0,15.0,220.0,120.0,162.0,16.0,2.0,4.0,9.0,17.0,2.0,362.0,20.0,90.0,26.0,16.0,14.0,7.0,1.0,15.0,570.0,184.0,75.0,8.0,4.0,2.0,18.0,12.0,8.0,491.0,138.0,77.0,19.0,8.0,12.0,0.0,14.0,4.0,263.0,176.0,205.0,16.0,3.0,0.0,1.0,10.0,5.0,283.0,102.0,172.0,18.0,18.0,17.0,4.0,18.0,3.0,482.0,139.0,145.0,22.0,8.0,15.0,13.0,7.0,7.0,100.0,29.0,124.0,7.0,4.0,9.0,8.0,13.0,10.0,278.0,120.0,194.0,16.0,9.0,4.0,14.0,14.0,15.0,289.0,83.0,104.0,87815.97877417669
0,12,2,14,4,3.0,11.0,546.0,53.0,203.0,18.0,5.0,19.0,7.0,11.0,11.0,302.0,125.0,140.0,7.0,7.0,7.0,11.0,1.0,12.0,328.0,156.0,125.0,25.0,14.0,11.0,8.0,11.0,10.0,497.0,79.0,143.0,26.0,20.0,8.0,11.0,13.0,1.0,373.0,120.0,123.0,9.0,14.0,6.0,8.0,12.0,2.0,368.0,178.0,149.0,16.0,17.0,12.0,4.0,14.0,11.0,291.0,108.0,135.0,20.0,17.0,7.0,12.0,10.0,7.0,121.0,90.0,186.0,15.0,3.0,17.0,11.0,14.0,15.0,387.0,75.0,188.0,21.0,15.0,13.0,9.0,13.0,13.0,276.0,102.0,122.0,51915.79724340124
0,0,3,10,20,5.0,15.0,113.0,134.0,175.0,27.0,6.0,6.0,16.0,5.0,8.0,106.0,52.0,150.0,15.0,4.0,17.0,10.0,7.0,14.0,15.0,182.0,287.0,23.0,15.0,18.0,10.0,18.0,1.0,228.0,69.0,66.0,29.0,3.0,0.0,10.0,10.0,11.0,300.0,93.0,125.0,13.0,8.0,8.0,16.0,15.0,13.0,343.0,20.0,126.0,3.0,2.0,17.0,6.0,11.0,14.0,477.0,99.0,148.0,15.0,10.0,12.0,19.0,6.0,6.0,184.0,185.0,221.0,17.0,16.0,10.0,7.0,6.0,14.0,41.0,116.0,268.0,5.0,0.0,7.0,4.0,18.0,18.0,77.0,57.0,262.0,511199.62310159806
0,20,13,12,11,16.0,13.0,325.0,122.0,91.0,25.0,6.0,9.0,13.0,17.0,2.0,358.0,57.0,123.0,2.0,5.0,3.0,18.0,7.0,16.0,462.0,141.0,104.0,18.0,15.0,2.0,10.0,6.0,6.0,192.0,33.0,200.0,18.0,10.0,6.0,13.0,3.0,9.0,227.0,163.0,53.0,13.0,0.0,8.0,9.0,19.0,19.0,327.0,81.0,198.0,28.0,6.0,12.0,5.0,12.0,7.0,222.0,192.0,166.0,27.0,11.0,13.0,7.0,11.0,11.0,328.0,92.0,161.0,21.0,13.0,10.0,12.0,6.0,1.0,101.0,93.0,222.0,22.0,8.0,6.0,5.0,8.0,13.0,467.0,145.0,162.0,49366.31943912317
0,8,7,11,2,5.0,16.0,338.0,111.0,91.0,13.0,6.0,18.0,12.0,9.0,7.0,375.0,33.0,150.0,14.0,4.0,19.0,10.0,7.0,15.0,103.0,156.0,206.0,16.0,15.0,11.0,18.0,18.0,13.0,381.0,85.0,136.0,12.0,0.0,0.0,0.0,10.0,9.0,230.0,87.0,194.0,0.0,4.0,8.0,16.0,2.0,1.0,599.0,81.0,70.0,21.0,6.0,2.0,0.0,8.0,1.0,16.0,52.0,204.0,15.0,10.0,12.0,17.0,11.0,2.0,5.0,92.0,106.0,17.0,15.0,5.0,6.0,9.0,16.0,243.0,115.0,268.0,14.0,18.0,11.0,10.0,14.0,15.0,77.0,141.0,143.0,48640.44395092666
0,20,2,19,9,10.0,15.0,331.0,76.0,183.0,24.0,20.0,11.0,8.0,5.0,7.0,398.0,57.0,247.0,2.0,12.0,1.0,16.0,7.0,10.0,163.0,109.0,118.0,23.0,4.0,15.0,7.0,6.0,10.0,176.0,21.0,142.0,5.0,10.0,20.0,14.0,12.0,1.0,174.0,131.0,160.0,3.0,13.0,7.0,0.0,19.0,12.0,297.0,10.0,126.0,14.0,7.0,13.0,6.0,11.0,13.0,232.0,192.0,56.0,18.0,7.0,18.0,11.0,9.0,9.0,184.0,66.0,161.0,18.0,8.0,12.0,7.0,9.0,20.0,336.0,104.0,147.0,19.0,6.0,13.0,5.0,13.0,17.0,56.0,145.0,207.0,45528.26581601239
0,27,15,5,13,16.0,13.0,598.0,129.0,113.0,3.0,9.0,20.0,5.0,16.0,19.0,293.0,64.0,42.0,2.0,18.0,12.0,10.0,2.0,16.0,441.0,101.0,103.0,1.0,0.0,3.0,9.0,2.0,2.0,123.0,177.0,92.0,12.0,15.0,14.0,10.0,20.0,15.0,0.0,71.0,18.0,15.0,13.0,4.0,4.0,10.0,0.0,188.0,150.0,131.0,23.0,7.0,7.0,3.0,11.0,14.0,129.0,120.0,221.0,20.0,11.0,15.0,18.0,15.0,5.0,356.0,194.0,285.0,17.0,7.0,20.0,20.0,16.0,8.0,141.0,80.0,74.0,19.0,2.0,3.0,2.0,8.0,8.0,322.0,97.0,233.0,53758.82350638637
0,29,16,1,13,19.0,19.0,598.0,132.0,236.0,24.0,7.0,20.0,10.0,16.0,8.0,271.0,184.0,66.0,0.0,18.0,12.0,15.0,3.0,14.0,566.0,101.0,210.0,28.0,0.0,3.0,12.0,2.0,2.0,480.0,99.0,92.0,12.0,13.0,13.0,10.0,5.0,15.0,413.0,117.0,278.0,28.0,15.0,15.0,9.0,12.0,0.0,188.0,106.0,131.0,21.0,10.0,12.0,3.0,1.0,2.0,262.0,147.0,221.0,13.0,11.0,19.0,18.0,0.0,5.0,344.0,194.0,278.0,5.0,4.0,20.0,20.0,16.0,8.0,499.0,80.0,74.0,19.0,16.0,12.0,18.0,13.0,8.0,423.0,18.0,121.0,54612.44345317895
0,30,20,13,15,0.0,19.0,552.0,124.0,31.0,15.0,5.0,20.0,2.0,14.0,2.0,160.0,83.0,90.0,16.0,17.0,14.0,16.0,4.0,20.0,160.0,84.0,6.0,0.0,8.0,8.0,8.0,11.0,2.0,492.0,79.0,146.0,29.0,11.0,4.0,11.0,12.0,1.0,521.0,74.0,114.0,16.0,3.0,13.0,9.0,10.0,11.0,376.0,192.0,143.0,12.0,0.0,9.0,4.0,6.0,0.0,299.0,91.0,126.0,27.0,8.0,4.0,8.0,7.0,4.0,466.0,105.0,180.0,5.0,3.0,17.0,12.0,9.0,19.0,41.0,146.0,268.0,14.0,9.0,12.0,18.0,11.0,13.0,225.0,83.0,96.0,50446.6280881513
0,12,11,9,14,0.0,11.0,324.0,53.0,4.0,16.0,3.0,11.0,3.0,17.0,9.0,297.0,52.0,263.0,7.0,17.0,20.0,9.0,1.0,14.0,438.0,184.0,96.0,9.0,10.0,10.0,5.0,11.0,10.0,508.0,68.0,160.0,27.0,14.0,11.0,18.0,14.0,2.0,476.0,141.0,73.0,17.0,3.0,12.0,9.0,15.0,6.0,316.0,105.0,111.0,18.0,18.0,8.0,7.0,16.0,7.0,471.0,139.0,145.0,14.0,9.0,6.0,5.0,11.0,5.0,179.0,85.0,184.0,21.0,12.0,5.0,10.0,9.0,14.0,413.0,117.0,188.0,18.0,11.0,14.0,20.0,11.0,16.0,181.0,79.0,124.0,500081.55391299404
0,30,15,19,18,0.0,8.0,552.0,126.0,31.0,25.0,0.0,18.0,2.0,7.0,2.0,160.0,83.0,222.0,17.0,13.0,20.0,10.0,4.0,9.0,377.0,47.0,32.0,25.0,10.0,8.0,8.0,11.0,17.0,492.0,29.0,203.0,18.0,11.0,14.0,17.0,12.0,6.0,213.0,104.0,177.0,15.0,6.0,13.0,17.0,10.0,11.0,274.0,41.0,295.0,12.0,16.0,2.0,7.0,2.0,0.0,493.0,181.0,226.0,12.0,8.0,4.0,8.0,7.0,3.0,153.0,94.0,148.0,8.0,12.0,17.0,12.0,9.0,7.0,41.0,124.0,167.0,7.0,12.0,5.0,7.0,16.0,19.0,181.0,154.0,96.0,50741.79234363653
0,24,17,13,16,2.0,19.0,554.0,124.0,148.0,23.0,8.0,6.0,5.0,17.0,2.0,200.0,83.0,149.0,7.0,12.0,14.0,14.0,3.0,19.0,234.0,100.0,6.0,0.0,7.0,11.0,3.0,11.0,5.0,490.0,92.0,146.0,21.0,7.0,6.0,11.0,8.0,9.0,489.0,74.0,114.0,16.0,16.0,10.0,18.0,7.0,13.0,264.0,192.0,143.0,12.0,6.0,9.0,4.0,6.0,4.0,382.0,91.0,112.0,2.0,9.0,16.0,10.0,4.0,10.0,590.0,105.0,180.0,14.0,5.0,16.0,9.0,11.0,19.0,340.0,115.0,268.0,19.0,17.0,7.0,11.0,9.0,13.0,222.0,129.0,280.0,50691.067023818156
0,25,15,6,15,1.0,14.0,526.0,60.0,31.0,23.0,4.0,18.0,2.0,14.0,15.0,343.0,83.0,108.0,16.0,10.0,0.0,9.0,4.0,20.0,160.0,55.0,6.0,11.0,8.0,9.0,8.0,0.0,2.0,254.0,25.0,93.0,28.0,11.0,10.0,8.0,3.0,4.0,145.0,171.0,21.0,22.0,11.0,10.0,9.0,12.0,6.0,376.0,192.0,143.0,2.0,6.0,1.0,7.0,1.0,15.0,299.0,91.0,299.0,22.0,14.0,3.0,9.0,6.0,10.0,148.0,131.0,65.0,13.0,0.0,14.0,5.0,9.0,16.0,136.0,77.0,131.0,14.0,0.0,17.0,8.0,14.0,14.0,247.0,141.0,285.0,49274.09747748899
0,25,20,13,13,7.0,19.0,536.0,130.0,63.0,18.0,5.0,20.0,9.0,9.0,7.0,248.0,153.0,128.0,21.0,17.0,11.0,13.0,5.0,14.0,488.0,36.0,19.0,19.0,13.0,12.0,15.0,11.0,6.0,324.0,47.0,130.0,8.0,11.0,4.0,11.0,6.0,1.0,319.0,74.0,153.0,28.0,13.0,6.0,3.0,14.0,11.0,188.0,130.0,146.0,12.0,0.0,7.0,5.0,6.0,0.0,282.0,86.0,126.0,19.0,9.0,6.0,19.0,6.0,4.0,433.0,179.0,118.0,5.0,3.0,17.0,12.0,10.0,8.0,41.0,95.0,268.0,17.0,9.0,13.0,18.0,11.0,13.0,321.0,115.0,96.0,51904.0642088181
0,23,14,14,3,15.0,15.0,551.0,126.0,0.0,26.0,8.0,18.0,5.0,17.0,2.0,1.0,158.0,224.0,25.0,17.0,3.0,3.0,16.0,5.0,413.0,94.0,96.0,11.0,0.0,15.0,12.0,17.0,17.0,171.0,147.0,26.0,6.0,7.0,8.0,11.0,8.0,12.0,467.0,126.0,201.0,0.0,13.0,11.0,5.0,1.0,2.0,97.0,102.0,47.0,16.0,1.0,12.0,12.0,2.0,9.0,214.0,23.0,80.0,25.0,10.0,9.0,20.0,7.0,12.0,17.0,180.0,147.0,11.0,2.0,19.0,8.0,10.0,14.0,202.0,94.0,155.0,1.0,0.0,10.0,3.0,19.0,7.0,286.0,109.0,31.0,50042.08916269418
0,13,9,10,15,17.0,10.0,529.0,62.0,218.0,23.0,1.0,17.0,18.0,14.0,3.0,302.0,114.0,165.0,11.0,17.0,5.0,12.0,6.0,12.0,186.0,95.0,184.0,13.0,4.0,8.0,1.0,10.0,10.0,451.0,152.0,213.0,4.0,9.0,9.0,10.0,8.0,9.0,319.0,119.0,208.0,12.0,3.0,2.0,5.0,15.0,15.0,68.0,113.0,158.0,3.0,13.0,4.0,4.0,14.0,1.0,288.0,145.0,47.0,5.0,6.0,19.0,12.0,11.0,8.0,37.0,172.0,238.0,8.0,6.0,10.0,8.0,3.0,16.0,379.0,98.0,125.0,18.0,16.0,7.0,6.0,16.0,16.0,65.0,152.0,149.0,53209.797638166565
0,11,5,13,12,0.0,15.0,140.0,84.0,149.0,22.0,15.0,4.0,19.0,9.0,1.0,16.0,158.0,89.0,24.0,8.0,9.0,2.0,5.0,14.0,257.0,113.0,66.0,27.0,18.0,7.0,12.0,11.0,20.0,472.0,63.0,56.0,13.0,7.0,16.0,9.0,8.0,5.0,516.0,137.0,161.0,1.0,16.0,9.0,19.0,13.0,20.0,98.0,64.0,0.0,18.0,2.0,2.0,5.0,2.0,12.0,584.0,24.0,105.0,16.0,11.0,0.0,5.0,2.0,5.0,515.0,200.0,126.0,20.0,3.0,13.0,4.0,12.0,15.0,254.0,116.0,191.0,21.0,17.0,14.0,4.0,19.0,7.0,260.0,101.0,115.0,637955.9684539521
0,20,15,11,12,0.0,8.0,554.0,53.0,172.0,18.0,12.0,4.0,17.0,9.0,0.0,343.0,164.0,58.0,17.0,18.0,17.0,13.0,0.0,15.0,572.0,100.0,294.0,8.0,13.0,8.0,17.0,17.0,16.0,500.0,25.0,265.0,6.0,12.0,19.0,17.0,9.0,10.0,499.0,133.0,85.0,1.0,4.0,4.0,14.0,6.0,11.0,417.0,62.0,150.0,15.0,18.0,13.0,4.0,8.0,14.0,216.0,97.0,102.0,11.0,10.0,15.0,9.0,6.0,19.0,462.0,142.0,123.0,21.0,12.0,4.0,5.0,13.0,1.0,398.0,115.0,50.0,17.0,9.0,12.0,6.0,6.0,11.0,398.0,82.0,212.0,54805.748141730015
0,0,7,8,10,1.0,19.0,271.0,127.0,69.0,27.0,16.0,9.0,11.0,13.0,6.0,34.0,111.0,90.0,4.0,0.0,10.0,9.0,7.0,18.0,527.0,60.0,269.0,2.0,6.0,15.0,7.0,13.0,3.0,359.0,105.0,265.0,16.0,19.0,13.0,9.0,2.0,20.0,550.0,147.0,20.0,2.0,8.0,14.0,8.0,12.0,16.0,284.0,46.0,99.0,25.0,5.0,10.0,14.0,1.0,18.0,276.0,27.0,193.0,8.0,10.0,6.0,4.0,14.0,9.0,54.0,104.0,2.0,1.0,1.0,10.0,16.0,7.0,15.0,166.0,104.0,103.0,6.0,8.0,1.0,5.0,13.0,10.0,150.0,61.0,109.0,103964.99757620417
0,15,7,18,15,0.0,15.0,265.0,52.0,111.0,15.0,3.0,5.0,8.0,12.0,17.0,220.0,87.0,216.0,1.0,9.0,2.0,10.0,3.0,6.0,166.0,164.0,18.0,17.0,4.0,1.0,8.0,5.0,3.0,466.0,76.0,152.0,11.0,7.0,2.0,10.0,13.0,8.0,95.0,178.0,86.0,0.0,5.0,9.0,9.0,12.0,19.0,385.0,79.0,101.0,15.0,7.0,8.0,9.0,9.0,10.0,395.0,103.0,61.0,9.0,16.0,8.0,20.0,7.0,7.0,166.0,94.0,21.0,25.0,14.0,8.0,3.0,9.0,6.0,266.0,70.0,268.0,22.0,11.0,2.0,4.0,13.0,13.0,180.0,66.0,180.0,115765.8459524461
0,10,17,9,8,3.0,7.0,302.0,113.0,82.0,14.0,3.0,14.0,14.0,17.0,11.0,282.0,116.0,165.0,5.0,19.0,12.0,12.0,16.0,18.0,472.0,188.0,168.0,7.0,6.0,5.0,12.0,5.0,7.0,418.0,108.0,113.0,10.0,5.0,11.0,16.0,12.0,1.0,521.0,147.0,85.0,11.0,15.0,5.0,14.0,14.0,15.0,588.0,130.0,197.0,18.0,0.0,12.0,4.0,4.0,7.0,299.0,162.0,145.0,14.0,17.0,16.0,12.0,14.0,12.0,171.0,194.0,209.0,27.0,16.0,5.0,7.0,7.0,5.0,382.0,79.0,59.0,15.0,11.0,14.0,15.0,15.0,9.0,145.0,148.0,178.0,45485.23572727262
0,15,14,6,7,17.0,13.0,318.0,52.0,19.0,21.0,3.0,5.0,14.0,13.0,11.0,311.0,81.0,90.0,18.0,17.0,20.0,9.0,4.0,14.0,575.0,88.0,6.0,6.0,17.0,10.0,5.0,12.0,13.0,533.0,22.0,162.0,18.0,13.0,5.0,10.0,4.0,2.0,222.0,138.0,71.0,25.0,10.0,6.0,2.0,16.0,6.0,385.0,20.0,233.0,12.0,12.0,11.0,4.0,19.0,9.0,264.0,146.0,145.0,14.0,15.0,6.0,19.0,13.0,9.0,376.0,81.0,254.0,21.0,13.0,14.0,4.0,14.0,14.0,376.0,77.0,268.0,14.0,13.0,7.0,20.0,15.0,13.0,398.0,81.0,243.0,34282.64986732272
0,28,15,8,4,12.0,4.0,554.0,39.0,68.0,21.0,7.0,4.0,13.0,12.0,11.0,343.0,164.0,24.0,7.0,5.0,16.0,3.0,10.0,16.0,458.0,100.0,104.0,5.0,17.0,7.0,5.0,19.0,8.0,298.0,48.0,20.0,17.0,12.0,4.0,15.0,9.0,11.0,489.0,133.0,153.0,30.0,16.0,9.0,7.0,9.0,15.0,188.0,130.0,150.0,13.0,6.0,1.0,20.0,4.0,14.0,539.0,70.0,148.0,3.0,11.0,19.0,19.0,6.0,2.0,411.0,63.0,118.0,20.0,12.0,14.0,14.0,1.0,1.0,367.0,77.0,153.0,26.0,17.0,5.0,2.0,15.0,14.0,523.0,88.0,285.0,51818.614532798885
0,6,19,6,6,14.0,15.0,526.0,134.0,122.0,23.0,6.0,18.0,14.0,9.0,5.0,343.0,151.0,165.0,10.0,11.0,7.0,10.0,5.0,7.0,572.0,100.0,245.0,19.0,17.0,7.0,19.0,18.0,6.0,490.0,25.0,118.0,6.0,13.0,5.0,16.0,12.0,9.0,263.0,171.0,81.0,28.0,15.0,8.0,7.0,16.0,10.0,417.0,82.0,37.0,22.0,6.0,13.0,11.0,1.0,14.0,167.0,88.0,105.0,8.0,11.0,14.0,20.0,6.0,3.0,228.0,154.0,118.0,19.0,8.0,2.0,5.0,18.0,1.0,254.0,107.0,191.0,17.0,13.0,17.0,6.0,14.0,7.0,398.0,141.0,285.0,54330.24964983332
0,23,18,11,7,4.0,0.0,246.0,105.0,93.0,29.0,2.0,14.0,5.0,18.0,17.0,261.0,170.0,192.0,27.0,8.0,12.0,14.0,20.0,14.0,271.0,41.0,264.0,5.0,7.0,9.0,1.0,11.0,18.0,347.0,176.0,162.0,26.0,12.0,3.0,2.0,4.0,12.0,246.0,39.0,151.0,19.0,14.0,16.0,4.0,7.0,17.0,181.0,150.0,152.0,1.0,6.0,18.0,2.0,5.0,10.0,32.0,97.0,228.0,20.0,15.0,16.0,20.0,8.0,4.0,385.0,197.0,282.0,14.0,2.0,7.0,5.0,6.0,5.0,139.0,98.0,129.0,22.0,11.0,18.0,11.0,20.0,13.0,336.0,98.0,261.0,58195.3425832787
